date;sex;age;cumulative;daily
2021-03-11;female;65-74;7508;32
2021-03-11;female;75-84;6890;17
2021-03-11;unknown;0-4;0;0
2021-03-11;unknown;5-14;0;0
2021-03-11;unknown;15-24;0;0
2021-03-11;unknown;25-34;0;0
2021-03-11;unknown;35-44;0;0
2021-03-11;unknown;45-54;0;0
2021-03-11;unknown;55-64;1;0
2021-03-11;unknown;65-74;0;0
2021-03-11;unknown;75-84;0;0
2021-03-12;male;0-4;772;5
2021-03-12;male;5-14;2660;39
2021-03-12;male;15-24;8645;51
2021-03-12;male;25-34;15696;66
2021-03-12;male;35-44;18463;79
2021-03-12;male;45-54;18079;75
2021-03-12;male;55-64;14006;58
2021-03-12;male;65-74;8306;34
2021-03-12;male;75-84;5095;13
2021-03-12;female;0-4;691;0
2021-03-12;female;5-14;2502;23
2021-03-12;female;15-24;8981;48
2021-03-12;female;25-34;16459;61
2021-03-12;female;35-44;20856;90
2021-03-12;female;45-54;21050;93
2021-03-12;female;55-64;14398;54
2021-03-12;female;65-74;7550;42
2021-03-12;female;75-84;6900;10
2021-03-12;unknown;0-4;0;0
2021-03-12;unknown;5-14;0;0
2021-03-12;unknown;15-24;0;0
2021-03-12;unknown;25-34;0;0
2021-03-12;unknown;35-44;1;1
2021-03-12;unknown;45-54;0;0
2021-03-12;unknown;55-64;1;0
2021-03-12;unknown;65-74;0;0
2021-03-12;unknown;75-84;0;0
2021-03-13;male;0-4;781;9
2021-03-13;male;5-14;2680;20
2021-03-13;male;15-24;8679;34
2021-03-13;male;25-34;15717;21
2021-03-13;male;35-44;18504;41
2021-03-13;male;45-54;18120;41
2021-03-13;male;55-64;14040;34
2021-03-13;male;65-74;8322;16
2021-03-13;male;75-84;5106;11
2021-03-13;female;0-4;692;1
2021-03-13;female;5-14;2530;28
2021-03-13;female;15-24;9004;23
2021-03-13;female;25-34;16504;45
2021-03-13;female;35-44;20905;49
2021-03-13;female;45-54;21090;40
2021-03-13;female;55-64;14428;30
2021-03-13;female;65-74;7572;22
2021-03-13;female;75-84;6910;10
2021-03-13;unknown;0-4;0;0
2021-03-13;unknown;5-14;0;0
2021-03-13;unknown;15-24;0;0
2021-03-13;unknown;25-34;0;0
2021-03-13;unknown;35-44;1;0
2021-03-13;unknown;45-54;0;0
2021-03-13;unknown;55-64;1;0
2021-03-13;unknown;65-74;0;0
2021-03-13;unknown;75-84;0;0
2021-03-14;male;0-4;783;2
2021-03-14;male;5-14;2689;9
2021-03-14;male;15-24;8688;9
2021-03-14;male;25-34;15729;12
2021-03-14;male;35-44;18529;25
2021-03-14;male;45-54;18144;24
2021-03-14;male;55-64;14050;10
2021-03-14;male;65-74;8330;8
2021-03-14;male;75-84;5112;6
2021-03-14;female;0-4;693;1
2021-03-14;female;5-14;2535;5
2021-03-14;female;15-24;9014;10
2021-03-14;female;25-34;16517;13
2021-03-14;female;35-44;20932;27
2021-03-14;female;45-54;21107;17
2021-03-14;female;55-64;14440;12
2021-03-14;female;65-74;7581;9
2021-03-14;female;75-84;6912;2
2021-03-14;unknown;0-4;0;0
2021-03-14;unknown;5-14;0;0
2021-03-14;unknown;15-24;0;0
2021-03-14;unknown;25-34;0;0
2021-03-14;unknown;35-44;1;0
2021-03-14;unknown;45-54;0;0
2021-03-14;unknown;55-64;1;0
2021-03-14;unknown;65-74;0;0
2021-03-14;unknown;75-84;0;0
2021-03-15;male;0-4;789;6
2021-03-15;male;5-14;2729;40
2021-03-15;male;15-24;8733;45
2021-03-15;male;25-34;15793;64
2021-03-15;male;35-44;18619;90
2021-03-15;male;45-54;18225;81
2021-03-15;male;55-64;14101;51
2021-03-15;male;65-74;8362;32
2021-03-15;male;75-84;5126;14
2021-03-15;female;0-4;695;2
2021-03-15;female;5-14;2572;37
2021-03-15;female;15-24;9059;45
2021-03-15;female;25-34;16586;69
2021-03-15;female;35-44;21065;133
2021-03-15;female;45-54;21186;79
2021-03-15;female;55-64;14510;70
2021-03-15;female;65-74;7607;26
2021-03-15;female;75-84;6934;22
2021-03-15;unknown;0-4;0;0
2021-03-15;unknown;5-14;0;0
2021-03-15;unknown;15-24;1;1
2021-03-15;unknown;25-34;0;0
2021-03-15;unknown;35-44;1;0
2021-03-15;unknown;45-54;0;0
2021-03-15;unknown;55-64;1;0
2021-03-15;unknown;65-74;0;0
2021-03-15;unknown;75-84;0;0
2021-03-16;male;0-4;794;5
2021-03-16;male;5-14;2788;59
2021-03-16;male;15-24;8798;65
2021-03-16;male;25-34;15870;77
2021-03-16;male;35-44;18716;97
2021-03-16;male;45-54;18310;85
2021-03-16;male;55-64;14173;72
2021-03-16;male;65-74;8413;51
2021-03-16;male;75-84;5145;19
2021-03-16;female;0-4;701;6
2021-03-16;female;5-14;2623;51
2021-03-16;female;15-24;9136;77
2021-03-16;female;25-34;16651;65
2021-03-16;female;35-44;21177;112
2021-03-16;female;45-54;21296;110
2021-03-16;female;55-64;14584;74
2021-03-16;female;65-74;7657;50
2021-03-16;female;75-84;6958;24
2021-03-16;unknown;0-4;0;0
2021-03-16;unknown;5-14;0;0
2021-03-16;unknown;15-24;1;0
2021-03-16;unknown;25-34;0;0
2021-03-16;unknown;35-44;1;0
2021-03-16;unknown;45-54;0;0
2021-03-16;unknown;55-64;1;0
2021-03-16;unknown;65-74;0;0
2021-03-16;unknown;75-84;0;0
2021-03-17;male;0-4;800;6
2021-03-17;male;5-14;2852;64
2021-03-17;male;15-24;8852;54
2021-03-17;male;25-34;15938;68
2021-03-17;male;35-44;18814;98
2021-03-17;male;45-54;18391;81
2021-03-17;male;55-64;14238;65
2021-03-17;male;65-74;8456;43
2021-03-17;male;75-84;5166;21
2021-03-17;female;0-4;705;4
2021-03-17;female;5-14;2672;49
2021-03-17;female;15-24;9192;56
2021-03-17;female;25-34;16712;61
2021-03-17;female;35-44;21264;87
2021-03-17;female;45-54;21394;98
2021-03-17;female;55-64;14646;62
2021-03-17;female;65-74;7699;42
2021-03-17;female;75-84;6973;15
2021-03-17;unknown;0-4;0;0
2021-03-17;unknown;5-14;0;0
2021-03-17;unknown;15-24;1;0
2021-03-17;unknown;25-34;0;0
2021-03-17;unknown;35-44;1;0
2021-03-17;unknown;45-54;0;0
2021-03-17;unknown;55-64;1;0
2021-03-17;unknown;65-74;0;0
2021-03-17;unknown;75-84;0;0
2021-03-18;male;0-4;806;6
2021-03-18;male;5-14;2905;53
2021-03-18;male;15-24;8906;54
2021-03-18;male;25-34;16000;62
2021-03-18;male;35-44;18903;89
2021-03-18;male;45-54;18484;93
2021-03-18;male;55-64;14290;52
2021-03-18;male;65-74;8498;42
2021-03-18;male;75-84;5187;21
2021-03-18;female;0-4;716;11
2021-03-18;female;5-14;2712;40
2021-03-18;female;15-24;9242;50
2021-03-18;female;25-34;16764;52
2021-03-18;female;35-44;21371;107
2021-03-18;female;45-54;21473;79
2021-03-18;female;55-64;14706;60
2021-03-18;female;65-74;7739;40
2021-03-18;female;75-84;6995;22
2021-03-18;unknown;0-4;0;0
2021-03-18;unknown;5-14;0;0
2021-03-18;unknown;15-24;1;0
2021-03-18;unknown;25-34;0;0
2021-03-18;unknown;35-44;1;0
2021-03-18;unknown;45-54;0;0
2021-03-18;unknown;55-64;1;0
2021-03-18;unknown;65-74;0;0
2021-03-18;unknown;75-84;0;0
2021-03-19;male;0-4;814;8
2021-03-19;male;5-14;2953;48
2021-03-19;male;15-24;8978;72
2021-03-19;male;25-34;16063;63
2021-03-19;male;35-44;19005;102
2021-03-19;male;45-54;18570;86
2021-03-19;male;55-64;14356;66
2021-03-19;male;65-74;8546;48
2021-03-19;male;75-84;5209;22
2021-03-19;female;0-4;719;3
2021-03-19;female;5-14;2769;57
2021-03-19;female;15-24;9304;62
2021-03-19;female;25-34;16829;65
2021-03-19;female;35-44;21475;104
2021-03-19;female;45-54;21555;82
2021-03-19;female;55-64;14771;65
2021-03-19;female;65-74;7797;58
2021-03-19;female;75-84;7007;12
2021-03-19;unknown;0-4;0;0
2021-03-19;unknown;5-14;0;0
2021-03-19;unknown;15-24;1;0
2021-03-19;unknown;25-34;0;0
2021-03-19;unknown;35-44;1;0
2021-03-19;unknown;45-54;0;0
2021-03-19;unknown;55-64;1;0
2021-03-19;unknown;65-74;0;0
2021-03-19;unknown;75-84;0;0
2021-03-20;male;0-4;814;0
2021-03-20;male;5-14;2977;24
2021-03-20;male;15-24;9010;32
2021-03-20;male;25-34;16085;22
2021-03-20;male;35-44;19057;52
2021-03-20;male;45-54;18605;35
2021-03-20;male;55-64;14393;37
2021-03-20;male;65-74;8571;25
2021-03-20;male;75-84;5215;6
2021-03-20;female;0-4;722;3
2021-03-20;female;5-14;2800;31
2021-03-20;female;15-24;9335;31
2021-03-20;female;25-34;16872;43
2021-03-20;female;35-44;21541;66
2021-03-20;female;45-54;21596;41
2021-03-20;female;55-64;14809;38
2021-03-20;female;65-74;7821;24
2021-03-20;female;75-84;7013;6
2021-03-20;unknown;0-4;0;0
2021-03-20;unknown;5-14;0;0
2021-03-20;unknown;15-24;1;0
2021-03-20;unknown;25-34;0;0
2021-03-20;unknown;35-44;1;0
2021-03-20;unknown;45-54;0;0
2021-03-20;unknown;55-64;1;0
2021-03-20;unknown;65-74;0;0
2021-03-20;unknown;75-84;0;0
2021-03-21;male;0-4;814;0
2021-03-21;male;5-14;2990;13
2021-03-21;male;15-24;9029;19
2021-03-21;male;25-34;16106;21
2021-03-21;male;35-44;19084;27
2021-03-21;male;45-54;18629;24
2021-03-21;male;55-64;14416;23
2021-03-21;male;65-74;8582;11
2021-03-21;male;75-84;5221;6
2021-03-21;female;0-4;722;0
2021-03-21;female;5-14;2812;12
2021-03-21;female;15-24;9349;14
2021-03-21;female;25-34;16898;26
2021-03-21;female;35-44;21575;34
2021-03-21;female;45-54;21622;26
2021-03-21;female;55-64;14828;19
2021-03-21;female;65-74;7831;10
2021-03-21;female;75-84;7016;3
2021-03-21;unknown;0-4;0;0
2021-03-21;unknown;5-14;0;0
2021-03-21;unknown;15-24;1;0
2021-03-21;unknown;25-34;0;0
2021-03-21;unknown;35-44;1;0
2021-03-21;unknown;45-54;0;0
2021-03-21;unknown;55-64;1;0
2021-03-21;unknown;65-74;0;0
2021-03-21;unknown;75-84;0;0
2021-03-22;male;0-4;820;6
2021-03-22;male;5-14;3033;43
2021-03-22;male;15-24;9096;67
2021-03-22;male;25-34;16163;57
2021-03-22;male;35-44;19177;93
2021-03-22;male;45-54;18708;79
2021-03-22;male;55-64;14490;74
2021-03-22;male;65-74;8623;41
2021-03-22;male;75-84;5231;10
2021-03-22;female;0-4;729;7
2021-03-22;female;5-14;2840;28
2021-03-22;female;15-24;9402;53
2021-03-22;female;25-34;16955;57
2021-03-22;female;35-44;21721;146
2021-03-22;female;45-54;21717;95
2021-03-22;female;55-64;14905;77
2021-03-22;female;65-74;7862;31
2021-03-22;female;75-84;7028;12
2021-03-22;unknown;0-4;0;0
2021-03-22;unknown;5-14;0;0
2021-03-22;unknown;15-24;1;0
2021-03-22;unknown;25-34;0;0
2021-03-22;unknown;35-44;1;0
2021-03-22;unknown;45-54;0;0
2021-03-22;unknown;55-64;1;0
2021-03-22;unknown;65-74;0;0
2021-03-22;unknown;75-84;0;0
2021-03-23;male;0-4;830;10
2021-03-23;male;5-14;3105;72
2021-03-23;male;15-24;9158;62
2021-03-23;male;25-34;16243;80
2021-03-23;male;35-44;19302;125
2021-03-23;male;45-54;18849;141
2021-03-23;male;55-64;14564;74
2021-03-23;male;65-74;8682;59
2021-03-23;male;75-84;5246;15
2021-03-23;female;0-4;741;12
2021-03-23;female;5-14;2897;57
2021-03-23;female;15-24;9472;70
2021-03-23;female;25-34;17025;70
2021-03-23;female;35-44;21869;148
2021-03-23;female;45-54;21848;131
2021-03-23;female;55-64;14988;83
2021-03-23;female;65-74;7910;48
2021-03-23;female;75-84;7043;15
2021-03-23;unknown;0-4;0;0
2021-03-23;unknown;5-14;0;0
2021-03-23;unknown;15-24;1;0
2021-03-23;unknown;25-34;0;0
2021-03-23;unknown;35-44;1;0
2021-03-23;unknown;45-54;0;0
2021-03-23;unknown;55-64;1;0
2021-03-23;unknown;65-74;0;0
2021-03-23;unknown;75-84;0;0
2021-03-24;male;0-4;838;8
2021-03-24;male;5-14;3163;58
2021-03-24;male;15-24;9236;78
2021-03-24;male;25-34;16311;68
2021-03-24;male;35-44;19402;100
2021-03-24;male;45-54;18950;101
2021-03-24;male;55-64;14638;74
2021-03-24;male;65-74;8717;35
2021-03-24;male;75-84;5266;20
2021-03-24;female;0-4;749;8
2021-03-24;female;5-14;2961;64
2021-03-24;female;15-24;9537;65
2021-03-24;female;25-34;17116;91
2021-03-24;female;35-44;22016;147
2021-03-24;female;45-54;21939;91
2021-03-24;female;55-64;15060;72
2021-03-24;female;65-74;7966;56
2021-03-24;female;75-84;7058;15
2021-03-24;unknown;0-4;0;0
2021-03-24;unknown;5-14;0;0
2021-03-24;unknown;15-24;1;0
2021-03-24;unknown;25-34;0;0
2021-03-24;unknown;35-44;1;0
2021-03-24;unknown;45-54;1;1
2021-03-24;unknown;55-64;1;0
2021-03-24;unknown;65-74;0;0
2021-03-24;unknown;75-84;0;0
2021-03-25;male;0-4;845;7
2021-03-25;male;5-14;3218;55
2021-03-25;male;15-24;9305;69
2021-03-25;male;25-34;16371;60
2021-03-25;male;35-44;19483;81
2021-03-25;male;45-54;19035;85
2021-03-25;male;55-64;14707;69
2021-03-25;male;65-74;8759;42
2021-03-25;male;75-84;5285;19
2021-03-25;female;0-4;757;8
2021-03-25;female;5-14;3007;46
2021-03-25;female;15-24;9597;60
2021-03-25;female;25-34;17196;80
2021-03-25;female;35-44;22141;125
2021-03-25;female;45-54;22041;102
2021-03-25;female;55-64;15116;56
2021-03-25;female;65-74;8007;41
2021-03-25;female;75-84;7077;19
2021-03-25;unknown;0-4;0;0
2021-03-25;unknown;5-14;0;0
2021-03-25;unknown;15-24;1;0
2021-03-25;unknown;25-34;0;0
2021-03-25;unknown;35-44;1;0
2021-03-25;unknown;45-54;1;0
2021-03-25;unknown;55-64;1;0
2021-03-25;unknown;65-74;0;0
2021-03-25;unknown;75-84;0;0
2021-03-26;male;0-4;853;8
2021-03-26;male;5-14;3295;77
2021-03-26;male;15-24;9377;72
2021-03-26;male;25-34;16454;83
2021-03-26;male;35-44;19605;122
2021-03-26;male;45-54;19159;124
2021-03-26;male;55-64;14787;80
2021-03-26;male;65-74;8802;43
2021-03-26;male;75-84;5300;15
2021-03-26;female;0-4;769;12
2021-03-26;female;5-14;3078;71
2021-03-26;female;15-24;9662;65
2021-03-26;female;25-34;17267;71
2021-03-26;female;35-44;22270;129
2021-03-26;female;45-54;22151;110
2021-03-26;female;55-64;15204;88
2021-03-26;female;65-74;8061;54
2021-03-26;female;75-84;7096;19
2021-03-26;unknown;0-4;0;0
2021-03-26;unknown;5-14;0;0
2021-03-26;unknown;15-24;1;0
2021-03-26;unknown;25-34;0;0
2021-03-26;unknown;35-44;1;0
2021-03-26;unknown;45-54;1;0
2021-03-26;unknown;55-64;1;0
2021-03-26;unknown;65-74;0;0
2021-03-26;unknown;75-84;0;0
2021-03-27;male;0-4;858;5
2021-03-27;male;5-14;3335;40
2021-03-27;male;15-24;9431;54
2021-03-27;male;25-34;16505;51
2021-03-27;male;35-44;19653;48
2021-03-27;male;45-54;19214;55
2021-03-27;male;55-64;14827;40
2021-03-27;male;65-74;8825;23
2021-03-27;male;75-84;5306;6
2021-03-27;female;0-4;771;2
2021-03-27;female;5-14;3118;40
2021-03-27;female;15-24;9696;34
2021-03-27;female;25-34;17290;23
2021-03-27;female;35-44;22349;79
2021-03-27;female;45-54;22205;54
2021-03-27;female;55-64;15245;41
2021-03-27;female;65-74;8087;26
2021-03-27;female;75-84;7108;12
2021-03-27;unknown;0-4;0;0
2021-03-27;unknown;5-14;0;0
2021-03-27;unknown;15-24;1;0
2021-03-27;unknown;25-34;0;0
2021-03-27;unknown;35-44;1;0
2021-03-27;unknown;45-54;1;0
2021-03-27;unknown;55-64;1;0
2021-03-27;unknown;65-74;0;0
2021-03-27;unknown;75-84;0;0
2021-03-28;male;0-4;860;2
2021-03-28;male;5-14;3356;21
2021-03-28;male;15-24;9446;15
2021-03-28;male;25-34;16528;23
2021-03-28;male;35-44;19677;24
2021-03-28;male;45-54;19232;18
2021-03-28;male;55-64;14843;16
2021-03-28;male;65-74;8838;13
2021-03-28;male;75-84;5310;4
2021-03-28;female;0-4;772;1
2021-03-28;female;5-14;3129;11
2021-03-28;female;15-24;9712;16
2021-03-28;female;25-34;17310;20
2021-03-28;female;35-44;22383;34
2021-03-28;female;45-54;22237;32
2021-03-28;female;55-64;15263;18
2021-03-28;female;65-74;8095;8
2021-03-28;female;75-84;7115;7
2021-03-28;unknown;0-4;0;0
2021-03-28;unknown;5-14;0;0
2021-03-28;unknown;15-24;1;0
2021-03-28;unknown;25-34;0;0
2021-03-28;unknown;35-44;1;0
2021-03-28;unknown;45-54;1;0
2021-03-28;unknown;55-64;1;0
2021-03-28;unknown;65-74;0;0
2021-03-28;unknown;75-84;0;0
2021-03-29;male;0-4;866;6
2021-03-29;male;5-14;3421;65
2021-03-29;male;15-24;9504;58
2021-03-29;male;25-34;16594;66
2021-03-29;male;35-44;19779;102
2021-03-29;male;45-54;19344;112
2021-03-29;male;55-64;14904;61
2021-03-29;male;65-74;8873;35
2021-03-29;male;75-84;5321;11
2021-03-29;female;0-4;781;9
2021-03-29;female;5-14;3175;46
2021-03-29;female;15-24;9779;67
2021-03-29;female;25-34;17401;91
2021-03-29;female;35-44;22496;113
2021-03-29;female;45-54;22366;129
2021-03-29;female;55-64;15327;64
2021-03-29;female;65-74;8122;27
2021-03-29;female;75-84;7123;8
2021-03-29;unknown;0-4;0;0
2021-03-29;unknown;5-14;0;0
2021-03-29;unknown;15-24;1;0
2021-03-29;unknown;25-34;0;0
2021-03-29;unknown;35-44;1;0
2021-03-29;unknown;45-54;1;0
2021-03-29;unknown;55-64;1;0
2021-03-29;unknown;65-74;0;0
2021-03-29;unknown;75-84;0;0
2021-03-30;male;0-4;878;12
2021-03-30;male;5-14;3492;71
2021-03-30;male;15-24;9594;90
2021-03-30;male;25-34;16709;115
2021-03-30;male;35-44;19938;159
2021-03-30;male;45-54;19510;166
2021-03-30;male;55-64;15007;103
2021-03-30;male;65-74;8936;63
2021-03-30;male;75-84;5330;9
2021-03-30;female;0-4;790;9
2021-03-30;female;5-14;3244;69
2021-03-30;female;15-24;9875;96
2021-03-30;female;25-34;17501;100
2021-03-30;female;35-44;22647;151
2021-03-30;female;45-54;22525;159
2021-03-30;female;55-64;15439;112
2021-03-30;female;65-74;8185;63
2021-03-30;female;75-84;7138;15
2021-03-30;unknown;0-4;0;0
2021-03-30;unknown;5-14;0;0
2021-03-30;unknown;15-24;1;0
2021-03-30;unknown;25-34;0;0
2021-03-30;unknown;35-44;1;0
2021-03-30;unknown;45-54;1;0
2021-03-30;unknown;55-64;1;0
2021-03-30;unknown;65-74;0;0
2021-03-30;unknown;75-84;0;0
2021-03-31;male;0-4;885;7
2021-03-31;male;5-14;3567;75
2021-03-31;male;15-24;9688;94
2021-03-31;male;25-34;16789;80
2021-03-31;male;35-44;20058;120
2021-03-31;male;45-54;19632;122
2021-03-31;male;55-64;15081;74
2021-03-31;male;65-74;8985;49
2021-03-31;male;75-84;5344;14
2021-03-31;female;0-4;797;7
2021-03-31;female;5-14;3308;64
2021-03-31;female;15-24;9967;92
2021-03-31;female;25-34;17602;101
2021-03-31;female;35-44;22803;156
2021-03-31;female;45-54;22646;121
2021-03-31;female;55-64;15528;89
2021-03-31;female;65-74;8237;52
2021-03-31;female;75-84;7154;16
2021-03-31;unknown;0-4;0;0
2021-03-31;unknown;5-14;0;0
2021-03-31;unknown;15-24;2;1
2021-03-31;unknown;25-34;0;0
2021-03-31;unknown;35-44;1;0
2021-03-31;unknown;45-54;1;0
2021-03-31;unknown;55-64;1;0
2021-03-31;unknown;65-74;0;0
2021-03-31;unknown;75-84;0;0
2021-04-01;male;0-4;894;9
2021-04-01;male;5-14;3623;56
2021-04-01;male;15-24;9768;80
2021-04-01;male;25-34;16867;78
2021-04-01;male;35-44;20176;118
2021-04-01;male;45-54;19748;116
2021-04-01;male;55-64;15151;70
2021-04-01;male;65-74;9045;60
2021-04-01;male;75-84;5349;5
2021-04-01;female;0-4;800;3
2021-04-01;female;5-14;3368;60
2021-04-01;female;15-24;10040;73
2021-04-01;female;25-34;17688;86
2021-04-01;female;35-44;22930;127
2021-04-01;female;45-54;22736;90
2021-04-01;female;55-64;15603;75
2021-04-01;female;65-74;8281;44
2021-04-01;female;75-84;7167;13
2021-04-01;unknown;0-4;0;0
2021-04-01;unknown;5-14;0;0
2021-04-01;unknown;15-24;2;0
2021-04-01;unknown;25-34;0;0
2021-04-01;unknown;35-44;1;0
2021-04-01;unknown;45-54;1;0
2021-04-01;unknown;55-64;1;0
2021-04-01;unknown;65-74;0;0
2021-04-01;unknown;75-84;0;0
2021-04-02;male;0-4;905;11
2021-04-02;male;5-14;3674;51
2021-04-02;male;15-24;9853;85
2021-04-02;male;25-34;16948;81
2021-04-02;male;35-44;20298;122
2021-04-02;male;45-54;19875;127
2021-04-02;male;55-64;15241;90
2021-04-02;male;65-74;9095;50
2021-04-02;male;75-84;5360;11
2021-04-02;female;0-4;810;10
2021-04-02;female;5-14;3436;68
2021-04-02;female;15-24;10145;105
2021-04-02;female;25-34;17762;74
2021-04-02;female;35-44;23070;140
2021-04-02;female;45-54;22848;112
2021-04-02;female;55-64;15680;77
2021-04-02;female;65-74;8345;64
2021-04-02;female;75-84;7177;10
2021-04-02;unknown;0-4;0;0
2021-04-02;unknown;5-14;0;0
2021-04-02;unknown;15-24;2;0
2021-04-02;unknown;25-34;0;0
2021-04-02;unknown;35-44;1;0
2021-04-02;unknown;45-54;1;0
2021-04-02;unknown;55-64;1;0
2021-04-02;unknown;65-74;0;0
2021-04-02;unknown;75-84;0;0
2021-04-03;male;0-4;908;3
2021-04-03;male;5-14;3705;31
2021-04-03;male;15-24;9903;50
2021-04-03;male;25-34;17002;54
2021-04-03;male;35-44;20366;68
2021-04-03;male;45-54;19941;66
2021-04-03;male;55-64;15275;34
2021-04-03;male;65-74;9121;26
2021-04-03;male;75-84;5367;7
2021-04-03;female;0-4;816;6
2021-04-03;female;5-14;3465;29
2021-04-03;female;15-24;10210;65
2021-04-03;female;25-34;17814;52
2021-04-03;female;35-44;23146;76
2021-04-03;female;45-54;22908;60
2021-04-03;female;55-64;15715;35
2021-04-03;female;65-74;8381;36
2021-04-03;female;75-84;7191;14
2021-04-03;unknown;0-4;0;0
2021-04-03;unknown;5-14;0;0
2021-04-03;unknown;15-24;2;0
2021-04-03;unknown;25-34;0;0
2021-04-03;unknown;35-44;1;0
2021-04-03;unknown;45-54;1;0
2021-04-03;unknown;55-64;1;0
2021-04-03;unknown;65-74;0;0
2021-04-03;unknown;75-84;0;0
2021-04-04;male;0-4;911;3
2021-04-04;male;5-14;3717;12
2021-04-04;male;15-24;9922;19
2021-04-04;male;25-34;17018;16
2021-04-04;male;35-44;20404;38
2021-04-04;male;45-54;19960;19
2021-04-04;male;55-64;15292;17
2021-04-04;male;65-74;9130;9
2021-04-04;male;75-84;5368;1
2021-04-04;female;0-4;817;1
2021-04-04;female;5-14;3481;16
2021-04-04;female;15-24;10234;24
2021-04-04;female;25-34;17831;17
2021-04-04;female;35-44;23172;26
2021-04-04;female;45-54;22932;24
2021-04-04;female;55-64;15737;22
2021-04-04;female;65-74;8392;11
2021-04-04;female;75-84;7195;4
2021-04-04;unknown;0-4;0;0
2021-04-04;unknown;5-14;0;0
2021-04-04;unknown;15-24;2;0
2021-04-04;unknown;25-34;0;0
2021-04-04;unknown;35-44;1;0
2021-04-04;unknown;45-54;1;0
2021-04-04;unknown;55-64;1;0
2021-04-04;unknown;65-74;0;0
2021-04-04;unknown;75-84;0;0
2021-04-05;male;0-4;911;0
2021-04-05;male;5-14;3729;12
2021-04-05;male;15-24;9937;15
2021-04-05;male;25-34;17030;12
2021-04-05;male;35-44;20425;21
2021-04-05;male;45-54;19985;25
2021-04-05;male;55-64;15317;25
2021-04-05;male;65-74;9140;10
2021-04-05;male;75-84;5372;4
2021-04-05;female;0-4;818;1
2021-04-05;female;5-14;3491;10
2021-04-05;female;15-24;10250;16
2021-04-05;female;25-34;17848;17
2021-04-05;female;35-44;23207;35
2021-04-05;female;45-54;22956;24
2021-04-05;female;55-64;15756;19
2021-04-05;female;65-74;8408;16
2021-04-05;female;75-84;7202;7
2021-04-05;unknown;0-4;0;0
2021-04-05;unknown;5-14;0;0
2021-04-05;unknown;15-24;2;0
2021-04-05;unknown;25-34;0;0
2021-04-05;unknown;35-44;1;0
2021-04-05;unknown;45-54;1;0
2021-04-05;unknown;55-64;1;0
2021-04-05;unknown;65-74;0;0
2021-04-05;unknown;75-84;0;0
2021-04-06;male;0-4;919;8
2021-04-06;male;5-14;3767;38
2021-04-06;male;15-24;9996;59
2021-04-06;male;25-34;17102;72
2021-04-06;male;35-44;20532;107
2021-04-06;male;45-54;20095;110
2021-04-06;male;55-64;15407;90
2021-04-06;male;65-74;9193;53
2021-04-06;male;75-84;5380;8
2021-04-06;female;0-4;825;7
2021-04-06;female;5-14;3547;56
2021-04-06;female;15-24;10324;74
2021-04-06;female;25-34;17931;83
2021-04-06;female;35-44;23347;140
2021-04-06;female;45-54;23074;118
2021-04-06;female;55-64;15846;90
2021-04-06;female;65-74;8458;50
2021-04-06;female;75-84;7218;16
2021-04-06;unknown;0-4;0;0
2021-04-06;unknown;5-14;0;0
2021-04-06;unknown;15-24;2;0
2021-04-06;unknown;25-34;0;0
2021-04-06;unknown;35-44;1;0
2021-04-06;unknown;45-54;1;0
2021-04-06;unknown;55-64;1;0
2021-04-06;unknown;65-74;0;0
2021-04-06;unknown;75-84;0;0
2021-04-07;male;0-4;928;9
2021-04-07;male;5-14;3828;61
2021-04-07;male;15-24;10074;78
2021-04-07;male;25-34;17204;102
2021-04-07;male;35-44;20690;158
2021-04-07;male;45-54;20239;144
2021-04-07;male;55-64;15503;96
2021-04-07;male;65-74;9262;69
2021-04-07;male;75-84;5401;21
2021-04-07;female;0-4;827;2
2021-04-07;female;5-14;3605;58
2021-04-07;female;15-24;10417;93
2021-04-07;female;25-34;18044;113
